Industry,Startup_Age,Funding_Amount,Number_of_Founders,Founder_Experience,Employees_Count,Revenue,Burn_Rate,Market_Size,Business_Model,Product_Uniqueness_Score,Customer_Retention_Rate,Marketing_Expense,failed
4,4.0,16985227.0,4.0,6.0,619.0,38043861.51965891,22703944.122291766,1,1,7.0,62.79999396590849,27515839.039322283,0.0
1,0.0,14788706.0,1.0,2.0,54.0,43958663.08699493,25674070.84019585,2,1,4.0,31.42238086611248,500000.0,1.0
4,1.0,32625253.0,4.0,7.0,755.0,63438338.66439542,88953949.38848136,2,1,4.0,56.25735571852444,13563982.179840246,0.0
7,2.0,3865893.0,4.0,3.0,151.0,62415235.36681075,81447944.5983652,1,0,1.0,39.84873344886637,500000.0,0.0
6,2.0,5955258.0,1.0,12.0,510.0,101589209.9260625,83290699.13093537,1,2,7.0,100.0,24461179.556761887,1.0
7,8.0,14590782.0,3.0,11.0,51.0,17991009.638098158,500000.0,2,2,3.0,57.061372858463976,500000.0,1.0
6,4.0,39189403.0,4.0,5.0,524.0,76007857.07449941,500000.0,2,2,8.0,30.0,500000.0,1.0
5,1.0,16860889.0,4.0,19.0,172.0,45232269.57528481,500000.0,0,0,4.0,97.3448987957923,500000.0,1.0
3,11.0,44219317.0,3.0,26.0,914.0,48777852.42573313,33511676.131405443,2,1,1.0,68.81225086672484,18141028.221528232,1.0
7,8.0,33442046.0,3.0,8.0,223.0,41357846.26106025,500000.0,0,0,3.0,40.10363923230742,62182886.46899237,0.0
4,7.0,29850620.0,3.0,8.0,260.0,45290409.21625868,44217461.55885959,2,1,5.0,51.07814512038746,39615311.72744574,0.0
3,1.0,20935762.0,2.0,9.0,243.0,70170532.37359013,82929353.51719464,2,1,5.0,39.30683599899344,23071580.457880855,0.0
4,9.0,30644421.0,3.0,3.0,86.0,35226762.70500519,34087759.488747746,1,0,4.0,65.5509315105584,34471535.687992476,0.0
2,8.0,8940910.0,3.0,20.0,680.0,49928676.83154201,500000.0,1,0,9.0,71.78820541883852,77486809.63873035,1.0
3,3.0,48718541.0,2.0,14.0,127.0,61178850.76106166,59747980.56709707,0,1,8.0,69.77125884671123,500000.0,1.0
2,5.0,13673902.0,3.0,16.0,340.0,102406351.32035576,500000.0,0,0,1.0,76.31957662085011,500000.0,1.0
3,1.0,16180501.0,3.0,29.0,18.0,12578127.234534914,138343495.18164027,2,1,1.0,85.39035234409559,500000.0,1.0
6,9.0,38245336.0,1.0,6.0,754.0,35245902.02624393,56137454.099058054,0,1,4.0,30.0,500000.0,1.0
7,8.0,5050338.0,4.0,2.0,122.0,43653981.70713784,30345557.39640404,2,0,6.0,37.4846935059153,13478490.904785248,0.0
6,5.0,46685554.0,1.0,12.0,477.0,680132.617875207,500000.0,1,1,4.0,77.59417915779586,10404510.145907521,1.0
4,8.0,31278292.0,4.0,7.0,582.0,34265836.90633411,45427270.59145723,1,0,3.0,61.96572448345485,15215884.05888825,0.0
4,5.0,17072326.0,4.0,8.0,200.0,93691307.13898171,500000.0,0,1,4.0,48.14497361896422,8061990.169162204,0.0
4,4.0,25976147.0,2.0,3.0,268.0,31662825.46879393,500000.0,0,1,4.0,38.63637366476435,500000.0,0.0
0,8.0,4887448.0,1.0,13.0,125.0,28797316.46367468,666298.4179769057,2,1,7.0,94.20189660708654,500000.0,1.0
2,13.0,31903715.0,2.0,10.0,156.0,39963636.9781578,96358771.42296994,1,0,4.0,87.194467152466,44751471.602109045,1.0
4,9.0,34750643.0,2.0,2.0,309.0,82871920.7695416,50962383.58569595,1,1,6.0,37.605872264042354,500000.0,0.0
0,4.0,20425437.0,1.0,23.0,318.0,52528014.7667182,33528769.49123268,2,2,8.0,63.9812562129429,500000.0,1.0
0,12.0,26659555.0,1.0,3.0,588.0,65776658.86274661,55932596.496484496,1,1,2.0,56.22524943885791,9834649.238284713,1.0
5,1.0,34191972.0,3.0,16.0,12.0,29948558.358252592,38812796.428677976,1,2,6.0,82.85015107926375,73245351.0393864,1.0
7,9.0,16664432.0,4.0,8.0,415.0,66415319.88536879,500000.0,0,2,7.0,34.463251745696795,11507217.456631616,1.0
6,4.0,35919697.0,4.0,7.0,747.0,16652386.131714905,500000.0,2,0,3.0,34.01237007803481,5355353.105346106,0.0
5,4.0,25223682.0,3.0,19.0,852.0,110409670.19333827,19800196.924005415,0,2,7.0,30.0,1387741.703197497,1.0
7,9.0,37298886.0,3.0,10.0,585.0,57324501.35635639,43714217.148302235,2,1,1.0,52.75715979269616,500000.0,0.0
4,3.0,2601207.0,4.0,7.0,219.0,64619198.34199163,76534406.10410447,2,1,4.0,49.31566912219397,500000.0,0.0
6,8.0,16194144.0,1.0,4.0,283.0,89513275.75295337,500000.0,0,0,5.0,69.82307638416931,19904691.47177736,0.0
4,6.0,16258732.0,4.0,4.0,338.0,47656175.23031755,500000.0,1,1,4.0,44.59951862909556,14834033.634292373,0.0
6,8.0,2481302.0,4.0,5.0,999.0,85651791.46856903,40895228.15046215,2,1,7.0,30.0,11110228.01960306,1.0
5,10.0,16915371.0,1.0,28.0,992.0,44386274.03869551,8648540.735142697,1,2,9.0,30.0,9966755.560567766,1.0
0,11.0,10111555.0,1.0,5.0,457.0,29251906.443779968,175474717.6066348,1,2,6.0,30.0,500000.0,1.0
6,6.0,10350351.0,4.0,9.0,627.0,48958018.4503447,93640539.26253504,1,1,7.0,59.362468121007566,13756832.837801958,0.0
4,6.0,14603581.0,1.0,7.0,30.0,38456445.65660163,2130840.778966066,2,1,6.0,80.27057710127089,500000.0,0.0
4,5.0,14180114.0,3.0,10.0,799.0,14212930.1433767,20461937.619073197,2,1,4.0,83.05795945027539,1791246.5788943614,0.0
3,5.0,2000294.0,3.0,9.0,573.0,13791230.285942538,500000.0,0,1,3.0,44.376762411753575,68431625.57657662,0.0
7,11.0,33186362.0,1.0,28.0,382.0,29129189.97290173,47533885.403216735,2,2,1.0,77.81358743955504,31254781.05144517,1.0
3,7.0,33847124.0,2.0,16.0,546.0,91784921.69042544,500000.0,2,0,1.0,35.24582399341344,500000.0,1.0
3,2.0,1768583.0,2.0,8.0,35.0,37859546.8827534,15991447.88393439,2,1,2.0,47.1367593896946,500000.0,1.0
4,4.0,12592789.0,3.0,8.0,344.0,57900742.90593492,88311689.96545929,1,0,7.0,81.32690124424613,500000.0,0.0
6,3.0,7345713.0,2.0,28.0,514.0,91536705.1337114,77100580.46618453,2,2,4.0,60.87395374905276,500000.0,1.0
3,12.0,30094310.0,1.0,16.0,464.0,32378048.837423924,500000.0,2,0,2.0,30.7972016375573,16282638.450897813,1.0
1,13.0,4260741.0,1.0,27.0,972.0,76630338.6688371,3375083.9888031483,0,1,8.0,43.48726942042339,500000.0,1.0
4,2.0,23195842.0,2.0,8.0,611.0,78477865.5222696,143863216.97430527,1,1,2.0,84.15987705669733,20323512.850636236,0.0
6,6.0,4494029.0,1.0,5.0,485.0,25370773.375847694,34226699.36560649,0,0,2.0,57.66558679285217,4050750.680542482,0.0
6,3.0,16745940.0,3.0,6.0,664.0,53348049.6207523,38912902.23914804,1,1,6.0,31.087755965361843,7671218.504550323,0.0
4,8.0,15917690.0,2.0,7.0,528.0,15283867.099301616,65649222.975472465,1,0,7.0,52.77190783023313,34929204.22023003,0.0
4,7.0,15378121.0,4.0,6.0,346.0,62692198.86556777,500000.0,1,1,6.0,60.02444157657624,5537729.653087385,0.0
7,3.0,5935500.0,1.0,11.0,255.0,43728469.89014652,35550410.88571416,0,0,6.0,82.46767128484257,500000.0,0.0
3,3.0,13943689.0,4.0,5.0,211.0,78574187.28031969,30933862.370999888,0,1,5.0,56.568662315817306,39958351.82830677,0.0
3,6.0,44544178.0,1.0,15.0,145.0,49976269.94829265,12309219.163249545,1,1,7.0,40.92391167601507,3813380.190353725,1.0
6,4.0,25129461.0,3.0,5.0,10.0,25747184.617673032,9580646.640623428,2,1,2.0,57.188139111203405,27367734.02857475,0.0
0,5.0,41566891.0,2.0,0.0,69.0,1421622.9415859352,500000.0,0,2,7.0,30.159942475750025,1151845.7690952606,1.0
7,3.0,13974549.0,1.0,2.0,97.0,38245726.18945115,500000.0,1,1,7.0,76.63055129266523,500000.0,0.0
7,7.0,6512460.0,2.0,10.0,298.0,65892099.8468647,500000.0,2,1,2.0,75.37228094994143,500000.0,0.0
7,4.0,21345701.0,1.0,10.0,533.0,10954522.308701051,16840397.631741192,1,1,6.0,60.097401268624246,35579792.926449046,0.0
0,12.0,17796894.0,1.0,26.0,142.0,10393933.123788957,500000.0,2,1,5.0,62.72523672526006,28165023.033654645,1.0
4,6.0,4509312.0,3.0,1.0,75.0,18450888.242604416,23335785.829142526,0,1,7.0,85.18985334636733,500000.0,0.0
3,6.0,4202976.0,2.0,20.0,585.0,66459533.25710779,22541199.006990086,2,1,5.0,30.0,18391317.023244094,1.0
4,7.0,35736632.0,4.0,1.0,567.0,82295879.17117971,500000.0,2,0,3.0,35.3579973318307,6273088.486997701,0.0
4,1.0,12689720.0,3.0,2.0,680.0,50406305.95428839,500000.0,1,1,1.0,61.76509457249048,18604892.529709097,0.0
7,8.0,17092709.0,2.0,1.0,285.0,13992429.115094587,500000.0,1,1,4.0,86.33267022607293,33790595.34812587,0.0
7,4.0,21306500.0,2.0,2.0,778.0,47018821.49961976,48684517.39502928,2,0,3.0,46.62950989099223,8355162.811054767,0.0
6,5.0,5165666.0,4.0,6.0,421.0,58005506.609999776,45996712.3621537,2,1,7.0,79.11990232954706,15390486.722588385,0.0
5,1.0,33053939.0,1.0,9.0,759.0,33090180.69729019,142587416.157313,0,2,9.0,30.0,500000.0,1.0
4,4.0,26998966.0,4.0,8.0,460.0,85496752.6382469,500000.0,1,0,7.0,44.792449099860754,500000.0,0.0
3,1.0,5172975.0,1.0,2.0,662.0,40340189.03255554,500000.0,0,1,7.0,80.51797647491836,50106001.685929835,0.0
7,3.0,16644301.0,4.0,9.0,135.0,48574994.018725485,137810971.06328994,0,0,3.0,34.3131282714626,23867889.82871197,0.0
2,8.0,38761834.0,3.0,0.0,757.0,83772017.84574118,42177060.30118595,2,2,8.0,65.43261523994435,500000.0,1.0
6,9.0,25698991.0,2.0,14.0,438.0,44346224.92232353,131566825.36936355,1,0,1.0,38.73376267656957,2349847.5551462546,1.0
7,9.0,6802494.0,1.0,1.0,389.0,81028812.1077088,52533637.92468792,2,0,6.0,33.272381488265275,35284723.484793216,0.0
6,2.0,20720121.0,3.0,5.0,371.0,63835550.87938388,70018307.34938294,2,0,4.0,78.49272968277371,500000.0,0.0
4,7.0,9877241.0,2.0,6.0,452.0,42082396.013064735,500000.0,1,1,7.0,74.9935365572801,24539711.178407203,0.0
4,2.0,29197770.0,4.0,2.0,338.0,42006893.658893496,134777607.9136967,0,0,4.0,55.987298817931446,56470776.14174141,0.0
1,11.0,44229923.0,3.0,9.0,325.0,20745488.50236306,20590819.160990782,1,0,1.0,84.07015091507444,10902360.417675572,1.0
7,7.0,25576797.0,1.0,13.0,228.0,80468572.44620766,8390638.271069149,0,1,5.0,93.19146837760152,4825061.849237087,1.0
5,6.0,16871672.0,4.0,6.0,550.0,70698767.17469838,500000.0,1,2,7.0,30.0,500000.0,1.0
5,0.0,23354187.0,1.0,16.0,687.0,28754837.155087043,173767695.00957263,1,1,2.0,30.0,500000.0,1.0
5,10.0,29215526.0,1.0,9.0,93.0,44152339.12669906,10031425.458108386,2,1,7.0,65.14611183891574,22879861.426984612,1.0
4,9.0,18664959.0,2.0,1.0,413.0,85164813.03751999,57950789.40028682,0,0,3.0,62.01822412155808,5657507.609013229,0.0
3,3.0,15980555.0,1.0,29.0,586.0,61419644.52238388,500000.0,2,2,4.0,95.7194486345479,500000.0,1.0
6,2.0,37046153.0,4.0,3.0,365.0,45318668.38445514,500000.0,2,1,6.0,49.4606885063772,69039622.95698127,0.0
7,7.0,7609001.0,1.0,8.0,26.0,39741021.06947041,500000.0,0,0,1.0,50.78269899911496,35457470.17649155,0.0
7,2.0,32666377.0,2.0,3.0,70.0,36768858.63483083,500000.0,0,1,2.0,81.77181118959764,26327427.986738905,0.0
2,1.0,22367538.0,1.0,17.0,570.0,28608913.457420506,35372924.37751539,2,1,4.0,55.663958789502,500000.0,1.0
7,1.0,26452363.0,3.0,11.0,708.0,20352114.870082263,20291280.234867405,0,0,4.0,38.055618667831126,500000.0,0.0
1,9.0,45154784.0,3.0,4.0,68.0,59853861.85180599,16005571.67703423,0,0,2.0,41.71890758806024,500000.0,1.0
6,8.0,3067501.0,4.0,8.0,208.0,53330529.24315371,161425020.17004865,1,2,7.0,30.0,500000.0,1.0
7,3.0,22196641.0,3.0,11.0,450.0,97708777.3132313,137899517.62334615,1,1,5.0,26.03035472354189,68570335.78445953,0.0
7,7.0,6017574.0,4.0,26.0,991.0,22625106.58540248,500000.0,0,1,6.0,95.72043211309544,500000.0,1.0
2,13.0,17571758.0,4.0,10.0,544.0,31965675.38864145,500000.0,1,0,9.0,48.50620980963835,10141993.661873588,1.0
3,3.0,9715978.0,3.0,3.0,97.0,48498883.74328013,500000.0,1,0,1.0,51.559914457888574,24247676.032256596,0.0
7,9.0,2724620.0,3.0,4.0,10.0,38744130.5083115,71801944.36078992,2,1,3.0,76.41116224723024,42859182.51087946,0.0
5,13.0,13670472.0,1.0,25.0,712.0,82417793.44227183,39320902.05745726,1,0,8.0,30.0,500000.0,1.0
6,7.0,6129584.0,4.0,8.0,502.0,55927460.58299278,500000.0,1,0,5.0,35.09767208708242,500000.0,0.0
6,6.0,38367093.0,3.0,6.0,19.0,12267552.232800864,131247076.79563761,1,0,7.0,83.94163916019579,500000.0,0.0
6,4.0,13322658.0,2.0,19.0,368.0,28781329.55986866,61499563.05409071,2,0,3.0,98.74812279806298,35453926.71885091,1.0
7,9.0,9447149.0,4.0,10.0,493.0,93146083.74961393,41023723.58125084,0,1,2.0,68.60760203667427,28249257.601099256,0.0
7,5.0,41054195.0,3.0,4.0,30.0,19675926.75073555,500000.0,1,0,7.0,32.17566080655947,50956441.89529683,1.0
6,8.0,41317450.0,3.0,25.0,564.0,1607573.5667524822,52084150.31151573,0,0,2.0,55.73105008000869,25984395.760444604,1.0
6,14.0,7932643.0,1.0,1.0,961.0,95000477.17192256,500000.0,0,0,1.0,66.01115995529044,5196525.749752738,1.0
6,7.0,29563301.0,3.0,6.0,324.0,58751501.64922447,148838627.8274284,1,1,4.0,53.52317403208556,14304027.66997572,0.0
4,5.0,8887372.0,3.0,7.0,153.0,34750704.802838095,500000.0,2,0,7.0,43.73387680217499,39461459.67341603,0.0
2,12.0,39474122.0,1.0,19.0,148.0,51067750.49662461,54978712.70243326,0,1,7.0,45.85552131929639,500000.0,1.0
6,9.0,27782243.0,2.0,2.0,348.0,80345917.80869225,113956084.58857498,0,1,7.0,82.67805109607362,13647426.012748152,0.0
5,13.0,25201191.0,1.0,14.0,627.0,36725955.53157128,500000.0,1,2,4.0,45.44223068790655,500000.0,1.0
2,1.0,15889617.0,2.0,12.0,338.0,53473962.77743859,29034184.820047665,1,0,9.0,72.92266351124599,2789068.293323736,1.0
7,6.0,11806322.0,3.0,1.0,651.0,3274799.58747111,23460722.636838164,2,0,5.0,70.5851332908654,32745604.026557084,0.0
1,12.0,28997082.0,2.0,3.0,25.0,82709120.33374281,75717031.44802456,0,1,8.0,55.18274567130168,33900378.760304645,1.0
3,7.0,20522040.0,2.0,9.0,495.0,60588531.24008243,42249517.011710405,2,1,6.0,65.93425542044139,500000.0,1.0
3,11.0,7212794.0,1.0,22.0,171.0,93340826.12405552,127759063.29623863,1,0,7.0,30.0,500000.0,1.0
2,10.0,27394384.0,2.0,17.0,709.0,73182463.50698338,9569645.131785959,2,0,4.0,72.45165740056642,77133379.24433988,1.0
3,2.0,32759418.0,4.0,1.0,643.0,65462349.82452338,50454312.88289805,1,0,4.0,39.4049056683054,11374361.427953295,0.0
0,10.0,42849857.0,4.0,20.0,525.0,77035878.58251126,500000.0,2,2,2.0,100.0,2132282.5124766873,1.0
3,10.0,7210553.0,2.0,26.0,328.0,30461746.283228222,500000.0,0,0,5.0,86.2265506496125,500000.0,1.0
3,7.0,25275941.0,2.0,2.0,225.0,63731526.753072895,61774443.17564964,1,1,1.0,58.06564894452245,500000.0,0.0
6,9.0,17306241.0,2.0,24.0,909.0,42026460.61881547,500000.0,2,1,6.0,78.18671839552438,500000.0,1.0
1,11.0,28869844.0,3.0,16.0,286.0,113119309.86259452,50035836.59311322,2,1,3.0,79.88655852989383,23719853.473468803,1.0
4,2.0,1287555.0,2.0,7.0,738.0,19067962.23179409,92842597.28512484,0,1,7.0,47.9117319707257,500000.0,0.0
7,5.0,25717528.0,1.0,8.0,681.0,22605547.04991785,34369533.27669783,2,1,1.0,73.26530191676537,3201158.3183099423,0.0
3,6.0,15375000.0,2.0,25.0,225.0,23479244.878750008,500000.0,0,0,7.0,68.7472965000541,5916887.400805317,1.0
4,6.0,20646137.0,4.0,6.0,26.0,42782284.029789165,50759955.428833686,2,0,7.0,22.902117782886123,40906015.52812634,0.0
6,6.0,1481809.0,4.0,1.0,261.0,67535820.30785464,57188714.20296309,1,0,4.0,32.97468376667532,12370995.81104595,0.0
3,3.0,47277359.0,1.0,23.0,54.0,56750997.395446666,500000.0,1,1,3.0,30.0,500000.0,1.0
0,0.0,47615964.0,2.0,25.0,219.0,2862960.003751932,53312710.686614245,0,1,8.0,30.0,5832586.337992009,1.0
3,4.0,42323331.0,1.0,17.0,687.0,16826736.621927183,2031558.3483969606,0,2,8.0,48.37498819569187,14040778.139177153,1.0
4,5.0,12728356.0,3.0,7.0,263.0,39047849.20865051,48195366.26383154,1,1,3.0,39.19005556008685,19673321.641729783,0.0
7,2.0,30615873.0,1.0,3.0,769.0,58535153.03389919,3151754.287938174,0,1,2.0,79.485386812362,23579965.65340494,0.0
7,4.0,7224898.0,1.0,2.0,570.0,34704157.470168374,16569333.813309338,1,1,4.0,46.20698304257512,13805200.837947372,0.0
3,8.0,18548495.0,3.0,10.0,20.0,31531710.51745169,11604982.563473452,1,0,2.0,50.22776460881758,28150622.804497384,0.0
6,1.0,7638784.0,1.0,6.0,644.0,20677311.81353396,69558350.34780309,1,0,2.0,42.508297184576776,26225664.3335736,0.0
6,2.0,37012288.0,3.0,1.0,14.0,46031697.38311577,1562629.696116669,2,0,3.0,47.99897935190389,7631674.020998708,0.0
0,4.0,19897090.0,4.0,11.0,286.0,49634628.982348375,40930569.22430053,2,0,1.0,30.0,7703800.515726064,1.0
3,2.0,39402675.0,1.0,10.0,627.0,63651973.01106452,19115332.225126486,2,0,1.0,75.6583579922754,24112806.147049315,0.0
1,2.0,18841959.0,2.0,12.0,837.0,56925351.34793244,4871615.372968333,2,0,7.0,42.45400231430593,8205649.326062226,1.0
3,1.0,13174696.0,2.0,2.0,360.0,32300790.38484429,13754724.672350109,1,1,4.0,30.03185214561392,23321717.238941927,0.0
1,2.0,29182538.0,2.0,8.0,284.0,114704488.12000096,80056330.89348255,0,0,1.0,30.0,500000.0,1.0
3,2.0,32915408.0,1.0,3.0,448.0,80908314.802353,73282503.15478727,0,0,5.0,87.48629900977166,500000.0,0.0
1,3.0,41244279.0,4.0,12.0,790.0,79650304.98764688,500000.0,1,2,5.0,80.98633317771562,18726932.83708088,1.0
3,5.0,33420104.0,1.0,10.0,154.0,34159182.02483113,500000.0,0,0,4.0,40.34318373855928,68776769.76793154,0.0
7,1.0,26682280.0,2.0,1.0,760.0,89342013.49532932,500000.0,1,0,7.0,39.94407375765616,1639382.944568222,0.0
0,4.0,21631819.0,1.0,19.0,432.0,44657589.71618,500000.0,2,1,5.0,37.37160144755061,6658510.38184128,1.0
2,4.0,14026115.0,3.0,13.0,509.0,57735794.85562728,14631854.960648596,0,1,5.0,97.85434746480657,500000.0,1.0
3,3.0,10455545.0,2.0,2.0,598.0,11252047.141450662,500000.0,1,1,6.0,47.31893107711602,6441157.9053569585,0.0
7,2.0,15808323.0,3.0,2.0,351.0,16008576.061664972,41546228.635458045,1,0,2.0,86.21756817680628,32036203.655557893,0.0
0,5.0,45550617.0,3.0,12.0,269.0,59427415.64985601,58112357.51467079,0,0,4.0,99.80756438661965,44936779.00155516,1.0
6,2.0,27589095.0,2.0,8.0,795.0,4839549.854916073,45797344.982015505,1,0,4.0,57.93699224570349,14441982.67482797,0.0
2,6.0,27083668.0,3.0,17.0,535.0,1905733.2753281188,14091533.933004532,1,2,5.0,69.26701783694881,6600968.663344501,1.0
7,2.0,41810315.0,1.0,6.0,23.0,44889502.58435532,14728324.839110415,0,0,8.0,30.0,25268104.8980746,1.0
3,10.0,6722951.0,2.0,23.0,218.0,111418701.27386811,500000.0,2,2,8.0,49.898972751336494,28553989.2091213,1.0
0,5.0,7182027.0,2.0,18.0,732.0,31137133.46244427,500000.0,0,1,1.0,30.0,500000.0,1.0
0,9.0,25006963.0,3.0,28.0,831.0,19475435.89001726,2537426.2413486284,1,0,6.0,30.0,7212027.150671034,1.0
5,4.0,11646026.0,3.0,9.0,152.0,9742963.419736778,6092943.634076714,1,0,2.0,57.92660138198638,500000.0,1.0
2,13.0,40317929.0,3.0,26.0,700.0,95121712.63447838,500000.0,0,1,2.0,30.0,7406541.395797589,1.0
0,12.0,41976789.0,1.0,19.0,234.0,80084678.01423228,500000.0,1,2,3.0,100.0,2769046.8777328404,1.0
7,8.0,17156261.0,1.0,14.0,422.0,78257037.34448177,500000.0,2,0,2.0,51.45049977974732,37739866.54718108,1.0
5,9.0,6267630.0,2.0,17.0,692.0,39603492.19358882,44935418.73287735,2,0,2.0,47.01464449323987,500000.0,1.0
3,1.0,9549906.0,3.0,10.0,589.0,75955579.9660371,96665632.2180931,1,0,2.0,58.205852559402814,50015847.24582748,0.0
6,6.0,11002457.0,4.0,5.0,152.0,52242190.3674413,30906256.524416566,0,0,6.0,83.35862209144494,19694678.803246472,0.0
7,1.0,10634425.0,1.0,10.0,362.0,73806454.58748688,60362185.286386855,1,1,2.0,63.419228506556166,16944075.109139033,0.0
6,0.0,9088990.0,1.0,17.0,469.0,85479141.26260132,500000.0,1,0,6.0,30.0,11963570.11381698,1.0
7,6.0,36949252.0,3.0,4.0,708.0,71761059.53846583,43174843.97664071,1,0,5.0,62.21878914892002,20238584.073331688,0.0
5,13.0,20620889.0,2.0,26.0,396.0,42629680.99956527,1843442.8636594536,2,2,6.0,58.57486922086297,4802816.072242187,1.0
3,3.0,26916606.0,2.0,6.0,533.0,31229615.5655638,103571712.82999778,0,0,7.0,50.54568063841612,7015897.371799618,0.0
6,1.0,34623951.0,4.0,3.0,623.0,93925096.82535836,93320048.03497067,2,1,6.0,71.46470201184533,500000.0,0.0
7,1.0,19491016.0,4.0,9.0,979.0,43063449.0041782,56769939.11033198,0,2,6.0,36.70308002225703,74090288.2374079,1.0
3,6.0,19625739.0,1.0,8.0,737.0,10949137.93341567,61813210.95406434,1,1,3.0,63.65339960275797,79979277.55768825,0.0
7,9.0,32376847.0,3.0,1.0,203.0,15665917.096327033,30786450.510030538,2,0,3.0,75.54859897731936,500000.0,0.0
6,4.0,7749645.0,2.0,7.0,22.0,55026908.69849895,54092398.94245249,1,0,2.0,64.13164192906018,67242414.26705253,0.0
4,1.0,29438086.0,3.0,10.0,294.0,43980391.64623429,9358142.923050206,2,0,5.0,64.2856748788466,28139514.31595743,0.0
0,1.0,37561520.0,1.0,4.0,960.0,68631029.3149133,13991072.60804255,2,1,7.0,76.96382393394258,500000.0,1.0
0,5.0,46274713.0,3.0,9.0,1.0,64000732.96050598,500000.0,2,1,6.0,50.604839203518026,1733072.1456451598,1.0
5,8.0,17195877.0,4.0,17.0,424.0,9420387.3000688,10782154.01153775,1,0,7.0,37.4195105056796,9004139.790100992,1.0
6,13.0,11168290.0,4.0,12.0,764.0,63918240.446902335,28028548.199654423,2,1,1.0,35.21245052247885,1247190.1901644631,1.0
6,8.0,6884902.0,1.0,9.0,49.0,3524823.37363296,500000.0,0,1,6.0,88.05202007333966,500000.0,0.0
2,4.0,27993125.0,1.0,26.0,682.0,30649700.707476884,500000.0,1,2,5.0,82.901407057474,500000.0,1.0
4,7.0,18102953.0,2.0,6.0,770.0,29783698.1002998,34557794.41328656,2,1,6.0,50.35447579390989,500000.0,0.0
0,3.0,41516044.0,3.0,23.0,810.0,66594196.4314844,500000.0,1,2,9.0,96.10048527675336,2810875.7068963205,1.0
4,8.0,35448462.0,1.0,3.0,686.0,10755422.918671103,33402152.20629151,1,1,4.0,40.47039906801507,14452729.924244674,0.0
3,6.0,8301078.0,1.0,4.0,456.0,27443586.22954041,82108225.63305332,1,0,6.0,68.1100492231674,25917619.014445923,0.0
6,7.0,18497776.0,2.0,14.0,76.0,24318901.00744849,37747766.34749242,2,2,9.0,31.462280270917848,19568344.024316993,1.0
3,9.0,26734757.0,2.0,3.0,467.0,8182075.00629171,5468408.484257631,0,1,6.0,41.45717335061752,500000.0,0.0
2,11.0,7406695.0,4.0,1.0,978.0,35585674.902278006,500000.0,0,2,6.0,96.74960129480549,500000.0,1.0
7,6.0,14487357.0,4.0,5.0,94.0,42246917.43165263,500000.0,2,1,7.0,70.77458739368745,25093820.205085777,0.0
4,5.0,8214554.0,4.0,7.0,386.0,3714103.621054644,44356861.131361425,0,1,2.0,31.18556865842435,16307514.494728595,0.0
3,9.0,11895584.0,2.0,1.0,587.0,66420025.86878754,500000.0,2,0,7.0,77.50027472459483,60851035.28286247,0.0
0,7.0,23553819.0,4.0,11.0,649.0,7660139.182959068,500000.0,1,2,2.0,30.0,53233470.17164351,1.0
6,8.0,1127319.0,1.0,8.0,77.0,49305409.59198911,60203693.838337764,0,0,2.0,66.76316209233053,500000.0,0.0
1,3.0,944775.0,2.0,13.0,501.0,17242831.10538476,500000.0,0,1,7.0,53.965875823263545,500000.0,1.0
2,7.0,38970166.0,2.0,11.0,871.0,46016626.15165895,28731433.662467636,1,2,1.0,30.0,1629293.3972172893,1.0
5,14.0,3937626.0,3.0,5.0,881.0,28173202.014279973,500000.0,0,2,3.0,83.10467598545995,500000.0,1.0
3,8.0,9940164.0,1.0,5.0,186.0,41191608.4517692,500000.0,2,1,4.0,74.30200217367133,15266822.485079357,0.0
3,5.0,31310465.0,2.0,24.0,2.0,90490771.11837251,500000.0,0,2,3.0,30.922138941357456,500000.0,1.0
6,8.0,20041597.0,2.0,11.0,699.0,2318038.666664355,28927158.26711487,1,0,6.0,74.84403372689702,500000.0,0.0
1,11.0,22496935.0,4.0,12.0,331.0,73600273.49355616,500000.0,2,2,4.0,30.0,11322545.53183751,1.0
3,1.0,30978764.0,2.0,2.0,707.0,60748139.65562413,20477334.347061183,2,1,7.0,46.03826599945294,32613463.588037807,0.0
7,5.0,31471747.0,2.0,8.0,534.0,26836599.672405683,500000.0,2,0,6.0,67.5025334020515,79387424.77657552,0.0
3,9.0,17028324.0,4.0,3.0,154.0,70390335.07075877,13128989.866871808,1,1,9.0,47.44385558569608,500000.0,1.0
